493, 1.588770
494, 1.591992
491, 1.582324
489, 1.575879
489, 1.575879
489, 1.575879
487, 1.569434
488, 1.572656
487, 1.569434
489, 1.575879
491, 1.582324
492, 1.585547
491, 1.582324
491, 1.582324
491, 1.582324
493, 1.588770
490, 1.579102
493, 1.588770
490, 1.579102
494, 1.591992
495, 1.595215
494, 1.591992
496, 1.598437
495, 1.595215
499, 1.608105
499, 1.608105
499, 1.608105
500, 1.611328
498, 1.604883
500, 1.611328
502, 1.617773
504, 1.624219
503, 1.620996
504, 1.624219
500, 1.611328
504, 1.624219
503, 1.620996
503, 1.620996
503, 1.620996
505, 1.627441
508, 1.637109
507, 1.633887
505, 1.627441
505, 1.627441
506, 1.630664
506, 1.630664
508, 1.637109
506, 1.630664
506, 1.630664
508, 1.637109
510, 1.643555
507, 1.633887
509, 1.640332
506, 1.630664
508, 1.637109
507, 1.633887
508, 1.637109
507, 1.633887
510, 1.643555
511, 1.646777
512, 1.650000
510, 1.643555
513, 1.653223
512, 1.650000
510, 1.643555
509, 1.640332
510, 1.643555
512, 1.650000
512, 1.650000
512, 1.650000
513, 1.653223
514, 1.656445
513, 1.653223
513, 1.653223
514, 1.656445
512, 1.650000
514, 1.656445
512, 1.650000
510, 1.643555
495, 1.595215
509, 1.640332
506, 1.630664
511, 1.646777
511, 1.646777
512, 1.650000
513, 1.653223
518, 1.669336
517, 1.666113
520, 1.675781
523, 1.685449
522, 1.682227
524, 1.688672
525, 1.691895
525, 1.691895
526, 1.695117
528, 1.701562
529, 1.704785
528, 1.701562
531, 1.711230
532, 1.714453
531, 1.711230
530, 1.708008
534, 1.720898
531, 1.711230
531, 1.711230
532, 1.714453
530, 1.708008
527, 1.698340
526, 1.695117
527, 1.698340
523, 1.685449
523, 1.685449
525, 1.691895
524, 1.688672
524, 1.688672
523, 1.685449
526, 1.695117
523, 1.685449
522, 1.682227
521, 1.679004
518, 1.669336
518, 1.669336
520, 1.675781
521, 1.679004
520, 1.675781
521, 1.679004
519, 1.672559
514, 1.656445
516, 1.662891
516, 1.662891
515, 1.659668
513, 1.653223
515, 1.659668
513, 1.653223
513, 1.653223
515, 1.659668
512, 1.650000
512, 1.650000
512, 1.650000
514, 1.656445
512, 1.650000
513, 1.653223
513, 1.653223
512, 1.650000
511, 1.646777
511, 1.646777
513, 1.653223
510, 1.643555
511, 1.646777
511, 1.646777
506, 1.630664
508, 1.637109
506, 1.630664
508, 1.637109
508, 1.637109
509, 1.640332
508, 1.637109
508, 1.637109
507, 1.633887
507, 1.633887
507, 1.633887
510, 1.643555
513, 1.653223
510, 1.643555
508, 1.637109
510, 1.643555
509, 1.640332
509, 1.640332
508, 1.637109
509, 1.640332
506, 1.630664
506, 1.630664
506, 1.630664
507, 1.633887
517, 1.666113
509, 1.640332
508, 1.637109
508, 1.637109
504, 1.624219
505, 1.627441
502, 1.617773
502, 1.617773
500, 1.611328
495, 1.595215
496, 1.598437
493, 1.588770
491, 1.582324
492, 1.585547
490, 1.579102
489, 1.575879
488, 1.572656
488, 1.572656
493, 1.588770
488, 1.572656
490, 1.579102
488, 1.572656
488, 1.572656
487, 1.569434
486, 1.566211
488, 1.572656
487, 1.569434
488, 1.572656
491, 1.582324
491, 1.582324
487, 1.569434
494, 1.591992
493, 1.588770
493, 1.588770
495, 1.595215
497, 1.601660
497, 1.601660
499, 1.608105
498, 1.604883
498, 1.604883
497, 1.601660
496, 1.598437
497, 1.601660
499, 1.608105
498, 1.604883
497, 1.601660
500, 1.611328
501, 1.614551
501, 1.614551
502, 1.617773
505, 1.627441
502, 1.617773
501, 1.614551
500, 1.611328
504, 1.624219
505, 1.627441
506, 1.630664
508, 1.637109
508, 1.637109
509, 1.640332
508, 1.637109
508, 1.637109
508, 1.637109
506, 1.630664
509, 1.640332
507, 1.633887
510, 1.643555
509, 1.640332
508, 1.637109
510, 1.643555
509, 1.640332
507, 1.633887
510, 1.643555
505, 1.627441
509, 1.640332
511, 1.646777
510, 1.643555
511, 1.646777
513, 1.653223
510, 1.643555
511, 1.646777
510, 1.643555
510, 1.643555
511, 1.646777
513, 1.653223
511, 1.646777
513, 1.653223
511, 1.646777
512, 1.650000
514, 1.656445
512, 1.650000
510, 1.643555
514, 1.656445
510, 1.643555
511, 1.646777
509, 1.640332
503, 1.620996
506, 1.630664
510, 1.643555
511, 1.646777
515, 1.659668
516, 1.662891
518, 1.669336
520, 1.675781
518, 1.669336
521, 1.679004
522, 1.682227
524, 1.688672
523, 1.685449
528, 1.701562
528, 1.701562
527, 1.698340
530, 1.708008
534, 1.720898
533, 1.717676
529, 1.704785
531, 1.711230
532, 1.714453
532, 1.714453
530, 1.708008
532, 1.714453
529, 1.704785
531, 1.711230
532, 1.714453
530, 1.708008
528, 1.701562
528, 1.701562
525, 1.691895
526, 1.695117
527, 1.698340
524, 1.688672
525, 1.691895
526, 1.695117
523, 1.685449
520, 1.675781
519, 1.672559
518, 1.669336
520, 1.675781
521, 1.679004
520, 1.675781
518, 1.669336
520, 1.675781
519, 1.672559
517, 1.666113
517, 1.666113
517, 1.666113
515, 1.659668
515, 1.659668
511, 1.646777
513, 1.653223
513, 1.653223
513, 1.653223
514, 1.656445
513, 1.653223
513, 1.653223
511, 1.646777
514, 1.656445
513, 1.653223
511, 1.646777
512, 1.650000
511, 1.646777
511, 1.646777
513, 1.653223
511, 1.646777
510, 1.643555
511, 1.646777
507, 1.633887
508, 1.637109
509, 1.640332
511, 1.646777
507, 1.633887
508, 1.637109
508, 1.637109
508, 1.637109
508, 1.637109
507, 1.633887
507, 1.633887
506, 1.630664
504, 1.624219
506, 1.630664
509, 1.640332
505, 1.627441
507, 1.633887
506, 1.630664
506, 1.630664
508, 1.637109
507, 1.633887
506, 1.630664
509, 1.640332
506, 1.630664
505, 1.627441
508, 1.637109
511, 1.646777
508, 1.637109
509, 1.640332
507, 1.633887
502, 1.617773
502, 1.617773
499, 1.608105
499, 1.608105
495, 1.595215
499, 1.608105
494, 1.591992
498, 1.604883
493, 1.588770
494, 1.591992
491, 1.582324
489, 1.575879
490, 1.579102
489, 1.575879
487, 1.569434
486, 1.566211
488, 1.572656
487, 1.569434
487, 1.569434
489, 1.575879
489, 1.575879
488, 1.572656
488, 1.572656
491, 1.582324
491, 1.582324
493, 1.588770
491, 1.582324
496, 1.598437
492, 1.585547
496, 1.598437
497, 1.601660
499, 1.608105
498, 1.604883
497, 1.601660
497, 1.601660
499, 1.608105
501, 1.614551
500, 1.611328
500, 1.611328
498, 1.604883
500, 1.611328
500, 1.611328
501, 1.614551
502, 1.617773
499, 1.608105
501, 1.614551
502, 1.617773
502, 1.617773
504, 1.624219
504, 1.624219
505, 1.627441
505, 1.627441
507, 1.633887
504, 1.624219
505, 1.627441
505, 1.627441
506, 1.630664
508, 1.637109
508, 1.637109
506, 1.630664
507, 1.633887
510, 1.643555
507, 1.633887
508, 1.637109
510, 1.643555
510, 1.643555
509, 1.640332
512, 1.650000
511, 1.646777
512, 1.650000
512, 1.650000
512, 1.650000
510, 1.643555
509, 1.640332
510, 1.643555
512, 1.650000
511, 1.646777
513, 1.653223
511, 1.646777
510, 1.643555
510, 1.643555
512, 1.650000
511, 1.646777
512, 1.650000
511, 1.646777
513, 1.653223
511, 1.646777
512, 1.650000
514, 1.656445
512, 1.650000
503, 1.620996
507, 1.633887
510, 1.643555
512, 1.650000
518, 1.669336
518, 1.669336
519, 1.672559
519, 1.672559
523, 1.685449
523, 1.685449
523, 1.685449
524, 1.688672
525, 1.691895
523, 1.685449
526, 1.695117
528, 1.701562
531, 1.711230
530, 1.708008
531, 1.711230
531, 1.711230
533, 1.717676
533, 1.717676
530, 1.708008
532, 1.714453
531, 1.711230
530, 1.708008
532, 1.714453
526, 1.695117
530, 1.708008
527, 1.698340
529, 1.704785
529, 1.704785
528, 1.701562
527, 1.698340
525, 1.691895
521, 1.679004
523, 1.685449
520, 1.675781
520, 1.675781
520, 1.675781
520, 1.675781
520, 1.675781
522, 1.682227
522, 1.682227
519, 1.672559
519, 1.672559
519, 1.672559
520, 1.675781
520, 1.675781
520, 1.675781
517, 1.666113
518, 1.669336
516, 1.662891
516, 1.662891
514, 1.656445
513, 1.653223
515, 1.659668
514, 1.656445
513, 1.653223
515, 1.659668
512, 1.650000
514, 1.656445
512, 1.650000
514, 1.656445
514, 1.656445
512, 1.650000
513, 1.653223
512, 1.650000
510, 1.643555
513, 1.653223
511, 1.646777
511, 1.646777
508, 1.637109
511, 1.646777
511, 1.646777
510, 1.643555
510, 1.643555
506, 1.630664
506, 1.630664
506, 1.630664
505, 1.627441
509, 1.640332
507, 1.633887
506, 1.630664
506, 1.630664
505, 1.627441
505, 1.627441
506, 1.630664
506, 1.630664
507, 1.633887
506, 1.630664
507, 1.633887
507, 1.633887
506, 1.630664
509, 1.640332
516, 1.662891
514, 1.656445
510, 1.643555
508, 1.637109
506, 1.630664
505, 1.627441
504, 1.624219
500, 1.611328
500, 1.611328
496, 1.598437
499, 1.608105
494, 1.591992
493, 1.588770
492, 1.585547
494, 1.591992
491, 1.582324
490, 1.579102
489, 1.575879
491, 1.582324
490, 1.579102
488, 1.572656
486, 1.566211
491, 1.582324
489, 1.575879
492, 1.585547
491, 1.582324
489, 1.575879
489, 1.575879
487, 1.569434
489, 1.575879
491, 1.582324
492, 1.585547
493, 1.588770
493, 1.588770
492, 1.585547
494, 1.591992
497, 1.601660
494, 1.591992
496, 1.598437
497, 1.601660
496, 1.598437
497, 1.601660
500, 1.611328
499, 1.608105
498, 1.604883
500, 1.611328
499, 1.608105
502, 1.617773
502, 1.617773
503, 1.620996
503, 1.620996
504, 1.624219
504, 1.624219
503, 1.620996
506, 1.630664
503, 1.620996
504, 1.624219
504, 1.624219
504, 1.624219
503, 1.620996
503, 1.620996
507, 1.633887
507, 1.633887
509, 1.640332
508, 1.637109
508, 1.637109
509, 1.640332
507, 1.633887
506, 1.630664
508, 1.637109
508, 1.637109
511, 1.646777
505, 1.627441
510, 1.643555
507, 1.633887
511, 1.646777
508, 1.637109
511, 1.646777
509, 1.640332
511, 1.646777
513, 1.653223
512, 1.650000
512, 1.650000
511, 1.646777
513, 1.653223
511, 1.646777
512, 1.650000
512, 1.650000
513, 1.653223
512, 1.650000
511, 1.646777
509, 1.640332
515, 1.659668
512, 1.650000
514, 1.656445
510, 1.643555
507, 1.633887
510, 1.643555
509, 1.640332
513, 1.653223
517, 1.666113
515, 1.659668
516, 1.662891
519, 1.672559
516, 1.662891
520, 1.675781
520, 1.675781
525, 1.691895
524, 1.688672
524, 1.688672
529, 1.704785
527, 1.698340
530, 1.708008
528, 1.701562
529, 1.704785
530, 1.708008
531, 1.711230
533, 1.717676
531, 1.711230
532, 1.714453
531, 1.711230
532, 1.714453
531, 1.711230
532, 1.714453
528, 1.701562
526, 1.695117
528, 1.701562
524, 1.688672
526, 1.695117
528, 1.701562
527, 1.698340
524, 1.688672
524, 1.688672
521, 1.679004
522, 1.682227
522, 1.682227
520, 1.675781
524, 1.688672
520, 1.675781
516, 1.662891
520, 1.675781
520, 1.675781
520, 1.675781
519, 1.672559
518, 1.669336
518, 1.669336
518, 1.669336
518, 1.669336
512, 1.650000
517, 1.666113
518, 1.669336
516, 1.662891
512, 1.650000
514, 1.656445
513, 1.653223
515, 1.659668
513, 1.653223
517, 1.666113
512, 1.650000
511, 1.646777
511, 1.646777
512, 1.650000
510, 1.643555
510, 1.643555
512, 1.650000
510, 1.643555
509, 1.640332
509, 1.640332
510, 1.643555
506, 1.630664
507, 1.633887
508, 1.637109
508, 1.637109
507, 1.633887
507, 1.633887
507, 1.633887
508, 1.637109
508, 1.637109
505, 1.627441
506, 1.630664
507, 1.633887
507, 1.633887
507, 1.633887
503, 1.620996
509, 1.640332
506, 1.630664
508, 1.637109
506, 1.630664
505, 1.627441
507, 1.633887
515, 1.659668
515, 1.659668
510, 1.643555
505, 1.627441
507, 1.633887
507, 1.633887
502, 1.617773
502, 1.617773
502, 1.617773
496, 1.598437
497, 1.601660
496, 1.598437
493, 1.588770
494, 1.591992
492, 1.585547
491, 1.582324
491, 1.582324
489, 1.575879
492, 1.585547
489, 1.575879
490, 1.579102
488, 1.572656
490, 1.579102
488, 1.572656
490, 1.579102
487, 1.569434
488, 1.572656
488, 1.572656
489, 1.575879
492, 1.585547
489, 1.575879
492, 1.585547
491, 1.582324
493, 1.588770
492, 1.585547
495, 1.595215
492, 1.585547
495, 1.595215
495, 1.595215
496, 1.598437
499, 1.608105
498, 1.604883
501, 1.614551
498, 1.604883
501, 1.614551
500, 1.611328
497, 1.601660
499, 1.608105
504, 1.624219
502, 1.617773
503, 1.620996
505, 1.627441
504, 1.624219
504, 1.624219
503, 1.620996
502, 1.617773
505, 1.627441
502, 1.617773
504, 1.624219
504, 1.624219
509, 1.640332
508, 1.637109
507, 1.633887
506, 1.630664
506, 1.630664
506, 1.630664
509, 1.640332
509, 1.640332
508, 1.637109
508, 1.637109
508, 1.637109
508, 1.637109
507, 1.633887
508, 1.637109
508, 1.637109
510, 1.643555
511, 1.646777
511, 1.646777
510, 1.643555
508, 1.637109
514, 1.656445
513, 1.653223
512, 1.650000
511, 1.646777
512, 1.650000
512, 1.650000
512, 1.650000
513, 1.653223
512, 1.650000
511, 1.646777
514, 1.656445
518, 1.669336
512, 1.650000
511, 1.646777
513, 1.653223
512, 1.650000
505, 1.627441
508, 1.637109
510, 1.643555
512, 1.650000
514, 1.656445
514, 1.656445
515, 1.659668
519, 1.672559
520, 1.675781
520, 1.675781
521, 1.679004
521, 1.679004
526, 1.695117
525, 1.691895
529, 1.704785
527, 1.698340
529, 1.704785
529, 1.704785
528, 1.701562
531, 1.711230
530, 1.708008
533, 1.717676
533, 1.717676
534, 1.720898
530, 1.708008
531, 1.711230
532, 1.714453
533, 1.717676
530, 1.708008
526, 1.695117
529, 1.704785
528, 1.701562
527, 1.698340
524, 1.688672
524, 1.688672
522, 1.682227
521, 1.679004
523, 1.685449
522, 1.682227
522, 1.682227
521, 1.679004
520, 1.675781
518, 1.669336
520, 1.675781
522, 1.682227
520, 1.675781
521, 1.679004
518, 1.669336
518, 1.669336
515, 1.659668
516, 1.662891
515, 1.659668
516, 1.662891
513, 1.653223
511, 1.646777
513, 1.653223
512, 1.650000
513, 1.653223
511, 1.646777
512, 1.650000
509, 1.640332
510, 1.643555
513, 1.653223
512, 1.650000
510, 1.643555
510, 1.643555
512, 1.650000
510, 1.643555
512, 1.650000
510, 1.643555
507, 1.633887
510, 1.643555
513, 1.653223
509, 1.640332
509, 1.640332
508, 1.637109
510, 1.643555
508, 1.637109
509, 1.640332
506, 1.630664
510, 1.643555
508, 1.637109
508, 1.637109
506, 1.630664
506, 1.630664
508, 1.637109
507, 1.633887
509, 1.640332
508, 1.637109
508, 1.637109
509, 1.640332
505, 1.627441
505, 1.627441
506, 1.630664
506, 1.630664
507, 1.633887
511, 1.646777
508, 1.637109
507, 1.633887
509, 1.640332
507, 1.633887
505, 1.627441
498, 1.604883
499, 1.608105
501, 1.614551
496, 1.598437
493, 1.588770
494, 1.591992
493, 1.588770
492, 1.585547
491, 1.582324
490, 1.579102
491, 1.582324
491, 1.582324
491, 1.582324
491, 1.582324
489, 1.575879
487, 1.569434
486, 1.566211
492, 1.585547
490, 1.579102
489, 1.575879
488, 1.572656
487, 1.569434
488, 1.572656
490, 1.579102
487, 1.569434
485, 1.562988
485, 1.562988
491, 1.582324
489, 1.575879
489, 1.575879
485, 1.562988
484, 1.559766
484, 1.559766
488, 1.572656
490, 1.579102
487, 1.569434
489, 1.575879
488, 1.572656
487, 1.569434
490, 1.579102
492, 1.585547
490, 1.579102
485, 1.562988
488, 1.572656
492, 1.585547
492, 1.585547
492, 1.585547
490, 1.579102
491, 1.582324
490, 1.579102
492, 1.585547
493, 1.588770
492, 1.585547
491, 1.582324
492, 1.585547
493, 1.588770
494, 1.591992
496, 1.598437
496, 1.598437
497, 1.601660
495, 1.595215
494, 1.591992
495, 1.595215
496, 1.598437
497, 1.601660
496, 1.598437
497, 1.601660
498, 1.604883
495, 1.595215
498, 1.604883
499, 1.608105
500, 1.611328
498, 1.604883
502, 1.617773
500, 1.611328
498, 1.604883
498, 1.604883
499, 1.608105
501, 1.614551
498, 1.604883
498, 1.604883
495, 1.595215
498, 1.604883
498, 1.604883
500, 1.611328
499, 1.608105
498, 1.604883
497, 1.601660
498, 1.604883
502, 1.617773
502, 1.617773
503, 1.620996
504, 1.624219
500, 1.611328
502, 1.617773
499, 1.608105
503, 1.620996
500, 1.611328
498, 1.604883
501, 1.614551
501, 1.614551
501, 1.614551
504, 1.624219
504, 1.624219
503, 1.620996
502, 1.617773
502, 1.617773
503, 1.620996
507, 1.633887
503, 1.620996
502, 1.617773
501, 1.614551
504, 1.624219
505, 1.627441
506, 1.630664
505, 1.627441
500, 1.611328
502, 1.617773
504, 1.624219
502, 1.617773
504, 1.624219
504, 1.624219
505, 1.627441
508, 1.637109
502, 1.617773
502, 1.617773
503, 1.620996
503, 1.620996
504, 1.624219
506, 1.630664
504, 1.624219
506, 1.630664
505, 1.627441
507, 1.633887
506, 1.630664
509, 1.640332
508, 1.637109
506, 1.630664
504, 1.624219
509, 1.640332
510, 1.643555
507, 1.633887
507, 1.633887
509, 1.640332
506, 1.630664
508, 1.637109
511, 1.646777
508, 1.637109
506, 1.630664
506, 1.630664
508, 1.637109
509, 1.640332
508, 1.637109
508, 1.637109
509, 1.640332
506, 1.630664
503, 1.620996
507, 1.633887
511, 1.646777
509, 1.640332
506, 1.630664
506, 1.630664
511, 1.646777
510, 1.643555
507, 1.633887
505, 1.627441
505, 1.627441
511, 1.646777
512, 1.650000
511, 1.646777
510, 1.643555
513, 1.653223
512, 1.650000
511, 1.646777
513, 1.653223
512, 1.650000
510, 1.643555
509, 1.640332
511, 1.646777
511, 1.646777
509, 1.640332
510, 1.643555
509, 1.640332
511, 1.646777
512, 1.650000
513, 1.653223
510, 1.643555
508, 1.637109
510, 1.643555
513, 1.653223
514, 1.656445
510, 1.643555
507, 1.633887
510, 1.643555
511, 1.646777
509, 1.640332
510, 1.643555
512, 1.650000
512, 1.650000
511, 1.646777
515, 1.659668
514, 1.656445
513, 1.653223
513, 1.653223
510, 1.643555
512, 1.650000
509, 1.640332
505, 1.627441
500, 1.611328
501, 1.614551
505, 1.627441
505, 1.627441
504, 1.624219
507, 1.633887
511, 1.646777
511, 1.646777
510, 1.643555
510, 1.643555
511, 1.646777
511, 1.646777
512, 1.650000
512, 1.650000
513, 1.653223
513, 1.653223
514, 1.656445
515, 1.659668
516, 1.662891
517, 1.666113
521, 1.679004
519, 1.672559
518, 1.669336
516, 1.662891
520, 1.675781
522, 1.682227
518, 1.669336
521, 1.679004
521, 1.679004
524, 1.688672
520, 1.675781
520, 1.675781
524, 1.688672
524, 1.688672
521, 1.679004
523, 1.685449
522, 1.682227
525, 1.691895
526, 1.695117
526, 1.695117
527, 1.698340
528, 1.701562
525, 1.691895
528, 1.701562
524, 1.688672
526, 1.695117
526, 1.695117
527, 1.698340
529, 1.704785
532, 1.714453
531, 1.711230
529, 1.704785
529, 1.704785
529, 1.704785
529, 1.704785
529, 1.704785
526, 1.695117
528, 1.701562
530, 1.708008
530, 1.708008
530, 1.708008
528, 1.701562
527, 1.698340
529, 1.704785
530, 1.708008
532, 1.714453
529, 1.704785
530, 1.708008
529, 1.704785
528, 1.701562
529, 1.704785
533, 1.717676
529, 1.704785
526, 1.695117
524, 1.688672
526, 1.695117
530, 1.708008
526, 1.695117
524, 1.688672
523, 1.685449
523, 1.685449
526, 1.695117
526, 1.695117
524, 1.688672
522, 1.682227
522, 1.682227
519, 1.672559
523, 1.685449
521, 1.679004
521, 1.679004
522, 1.682227
521, 1.679004
521, 1.679004
524, 1.688672
521, 1.679004
521, 1.679004
522, 1.682227
521, 1.679004
520, 1.675781
518, 1.669336
521, 1.679004
522, 1.682227
522, 1.682227
518, 1.669336
517, 1.666113
516, 1.662891
520, 1.675781
522, 1.682227
519, 1.672559
518, 1.669336
519, 1.672559
520, 1.675781
519, 1.672559
518, 1.669336
515, 1.659668
515, 1.659668
515, 1.659668
517, 1.666113
519, 1.672559
515, 1.659668
514, 1.656445
516, 1.662891
516, 1.662891
515, 1.659668
514, 1.656445
512, 1.650000
515, 1.659668
515, 1.659668
517, 1.666113
514, 1.656445
512, 1.650000
514, 1.656445
513, 1.653223
516, 1.662891
514, 1.656445
514, 1.656445
516, 1.662891
512, 1.650000
512, 1.650000
515, 1.659668
512, 1.650000
511, 1.646777
512, 1.650000
512, 1.650000
516, 1.662891
514, 1.656445
513, 1.653223
512, 1.650000
511, 1.646777
514, 1.656445
513, 1.653223
512, 1.650000
511, 1.646777
510, 1.643555
513, 1.653223
511, 1.646777
511, 1.646777
511, 1.646777
512, 1.650000
511, 1.646777
511, 1.646777
509, 1.640332
509, 1.640332
510, 1.643555
513, 1.653223
512, 1.650000
509, 1.640332
508, 1.637109
507, 1.633887
508, 1.637109
508, 1.637109
510, 1.643555
506, 1.630664
506, 1.630664
505, 1.627441
509, 1.640332
509, 1.640332
509, 1.640332
506, 1.630664
506, 1.630664
506, 1.630664
507, 1.633887
507, 1.633887
507, 1.633887
507, 1.633887
506, 1.630664
506, 1.630664
504, 1.624219
507, 1.633887
510, 1.643555
506, 1.630664
508, 1.637109
505, 1.627441
503, 1.620996
504, 1.624219
507, 1.633887
507, 1.633887
503, 1.620996
505, 1.627441
503, 1.620996
503, 1.620996
507, 1.633887
508, 1.637109
505, 1.627441
503, 1.620996
506, 1.630664
505, 1.627441
508, 1.637109
505, 1.627441
506, 1.630664
504, 1.624219
504, 1.624219
507, 1.633887
506, 1.630664
506, 1.630664
505, 1.627441
506, 1.630664
508, 1.637109
511, 1.646777
509, 1.640332
503, 1.620996
504, 1.624219
505, 1.627441
505, 1.627441
505, 1.627441
506, 1.630664
505, 1.627441
506, 1.630664
511, 1.646777
508, 1.637109
506, 1.630664
504, 1.624219
503, 1.620996
502, 1.617773
504, 1.624219
506, 1.630664
505, 1.627441
503, 1.620996
510, 1.643555
512, 1.650000
508, 1.637109
509, 1.640332
505, 1.627441
508, 1.637109
507, 1.633887
508, 1.637109
509, 1.640332
507, 1.633887
504, 1.624219
504, 1.624219
500, 1.611328
505, 1.627441
505, 1.627441
503, 1.620996
501, 1.614551
499, 1.608105
500, 1.611328
499, 1.608105
497, 1.601660
499, 1.608105
497, 1.601660
497, 1.601660
499, 1.608105
495, 1.595215
493, 1.588770
494, 1.591992
496, 1.598437
496, 1.598437
493, 1.588770
492, 1.585547
492, 1.585547
491, 1.582324
491, 1.582324
486, 1.566211
486, 1.566211
487, 1.569434
490, 1.579102
493, 1.588770
490, 1.579102
489, 1.575879
485, 1.562988
487, 1.569434
490, 1.579102
487, 1.569434
486, 1.566211
486, 1.566211
485, 1.562988
485, 1.562988
488, 1.572656
489, 1.575879
486, 1.566211
485, 1.562988
486, 1.566211
486, 1.566211
488, 1.572656
483, 1.556543
483, 1.556543
486, 1.566211
485, 1.562988
487, 1.569434
487, 1.569434
485, 1.562988
485, 1.562988
485, 1.562988
490, 1.579102
487, 1.569434
484, 1.559766
484, 1.559766
487, 1.569434
489, 1.575879
489, 1.575879
493, 1.588770
491, 1.582324
493, 1.588770
493, 1.588770
490, 1.579102
490, 1.579102
491, 1.582324
488, 1.572656
492, 1.585547
492, 1.585547
492, 1.585547
492, 1.585547
492, 1.585547
494, 1.591992
494, 1.591992
493, 1.588770
497, 1.601660
495, 1.595215
492, 1.585547
492, 1.585547
496, 1.598437
496, 1.598437
495, 1.595215
493, 1.588770
495, 1.595215
496, 1.598437
495, 1.595215
496, 1.598437
496, 1.598437
495, 1.595215
494, 1.591992
495, 1.595215
497, 1.601660
498, 1.604883
499, 1.608105
496, 1.598437
497, 1.601660
498, 1.604883
498, 1.604883
498, 1.604883
498, 1.604883
498, 1.604883
497, 1.601660
499, 1.608105
499, 1.608105
502, 1.617773
499, 1.608105
499, 1.608105
500, 1.611328
499, 1.608105
499, 1.608105
504, 1.624219
499, 1.608105
498, 1.604883
499, 1.608105
501, 1.614551
503, 1.620996
503, 1.620996
498, 1.604883
499, 1.608105
500, 1.611328
502, 1.617773
502, 1.617773
501, 1.614551
504, 1.624219
504, 1.624219
504, 1.624219
503, 1.620996
501, 1.614551
501, 1.614551
504, 1.624219
